[[83, 154, 112, 145, 37], [777, 80, 103, 96, 117], 1]
[[10, 64, 166, 81, 43], [4, 254, 69, 267, 236], 1]
[[266, 62, 910, 119, 43], [79, 106, 45, 901, 12], 0]
[[121, 154, 119, 126, 133], [555, 84, 53, 81, 44], 1]
[[2, 5, 103, 221, 16], [48, 234, 131, 429, 115], 1]
[[777, 64, 103, 96, 40], [24, 117, 126, 30, 523], 0]
[[24, 203, 103, 99, 101], [266, 64, 61, 119, 40], 1]
[[2, 77, 103, 523, 111], [58, 24, 105, 222, 201], 1]
[[80, 64, 202, 910, 12], [92, 68, 523, 18, 57], 0]
[[516, 238, 268, 21, 235], [122, 136, 117, 96, 121], 1]
[[517, 154, 412, 136, 103], [50, 21, 12, 18, 96], 0]
[[84, 64, 79, 145, 164], [69, 203, 126, 202, 68], 0]
[[84, 56, 103, 51, 99], [6, 245, 55, 360, 412], 1]
[[234, 17, 245, 21, 111], [221, 79, 518, 35, 157], 0]
[[17, 20, 777, 110, 111], [126, 63, 236, 429, 12], 0]
[[17, 77, 910, 110, 412], [14, 421, 134, 96, 201], 1]
[[126, 106, 112, 147, 267], [223, 163, 238, 157, 432], 1]
[[82, 121, 777, 81, 432], [58, 203, 84, 222, 68], 0]
[[82, 64, 142, 236, 40], [266, 203, 7, 119, 111], 1]
[[68, 106, 112, 29, 497], [117, 203, 61, 96, 12], 0]
[[420, 64, 126, 29, 40], [83, 427, 103, 96, 117], 1]
[[79, 234, 245, 22, 154], [20, 238, 517, 222, 412], 1]
[[240, 238, 103, 110, 101], [36, 154, 126, 222, 68], 0]
[[114, 79, 38, 96, 40], [126, 203, 910, 157, 111], 1]
[[92, 106, 21, 43, 526], [58, 200, 166, 30, 12], 1]
[[39, 5, 34, 110, 53], [4, 11, 43, 901, 37], 0]
[[2, 876, 11, 96, 12], [150, 106, 115, 901, 526], 1]
[[68, 106, 43, 145, 111], [39, 62, 518, 110, 16], 0]
[[12, 427, 67, 901, 6], [58, 35, 61, 29, 111], 1]
[[166, 234, 63, 96, 12], [24, 163, 67, 145, 68], 0]
[[6, 101, 42, 236, 412], [234, 895, 221, 350, 910], 1]
[[96, 53, 37, 235, 360], [10, 31, 17, 5, 76], 0]
[[360, 254, 16, 498, 113], [64, 267, 131, 910, 523], 0]
[[77, 62, 61, 498, 412], [68, 254, 163, 222, 57], 0]
[[68, 62, 163, 110, 902], [897, 113, 134, 777, 497], 0]
[[897, 57, 61, 523, 412], [68, 64, 518, 81, 432], 0]
[[92, 5, 43, 81, 147], [126, 91, 950, 202, 101], 1]
[[80, 203, 897, 145, 43], [86, 106, 67, 432, 55], 1]
[[83, 107, 45, 22, 201], [39, 106, 85, 103, 910], 1]
[[79, 141, 3, 145, 429], [14, 102, 126, 22, 711], 1]
[[266, 102, 43, 117, 96], [157, 28, 61, 202, 412], 0]
[[103, 234, 126, 21, 12], [518, 104, 45, 96, 16], 0]
[[58, 64, 517, 96, 902], [80, 234, 29, 147, 555], 0]
[[114, 76, 84, 901, 40], [157, 78, 61, 96, 43], 1]
[[68, 427, 126, 110, 910], [777, 30, 43, 145, 164], 0]
[[41, 78, 103, 202, 40], [266, 63, 69, 21, 412], 0]
[[24, 35, 910, 901, 22], [54, 77, 233, 51, 143], 0]
[[67, 92, 110, 25, 27], [117, 141, 103, 121, 34], 0]
[[27, 63, 157, 21, 16], [114, 141, 43, 523, 143], 1]
[[266, 106, 136, 96, 902], [887, 35, 238, 51, 432], 0]
[[19, 523, 147, 37, 35], [72, 90, 92, 121, 245], 0]
[[126, 203, 8, 235, 497], [86, 234, 103, 145, 526], 0]
[[110, 887, 246, 157, 111], [24, 254, 69, 81, 43], 0]
[[54, 233, 103, 51, 81], [24, 59, 777, 145, 22], 1]
[[67, 111, 268, 777, 234], [86, 254, 163, 429, 888], 1]
[[83, 79, 163, 777, 43], [126, 234, 69, 235, 111], 0]
[[516, 254, 84, 523, 40], [67, 64, 103, 157, 163], 0]
[[27, 254, 777, 498, 57], [901, 234, 103, 157, 12], 0]
[[24, 5, 79, 51, 526], [43, 163, 41, 119, 111], 1]
[[4, 5, 43, 429, 37], [85, 203, 777, 22, 110], 1]
[[58, 64, 55, 901, 43], [24, 203, 777, 236, 267], 1]
[[58, 234, 112, 119, 26], [24, 203, 96, 777, 555], 1]
[[266, 106, 112, 222, 53], [420, 200, 518, 51, 432], 0]
[[268, 64, 61, 110, 526], [233, 35, 43, 523, 910], 1]
[[78, 64, 7, 29, 555], [79, 76, 246, 119, 526], 1]
[[122, 64, 1, 360, 111], [19, 143, 246, 901, 555], 1]
[[19, 427, 950, 145, 57], [86, 30, 126, 523, 902], 0]
[[518, 517, 350, 200, 555], [69, 119, 67, 267, 35], 1]
[[43, 104, 126, 81, 526], [150, 234, 99, 18, 40], 1]
[[887, 203, 79, 119, 40], [27, 33, 166, 110, 78], 0]
[[58, 163, 777, 523, 40], [98, 141, 101, 202, 164], 1]
[[126, 28, 55, 523, 22], [50, 200, 84, 235, 163], 0]
[[14, 56, 103, 221, 40], [64, 78, 55, 523, 26], 1]
[[84, 141, 901, 222, 22], [68, 78, 238, 110, 43], 1]
[[266, 56, 115, 110, 888], [58, 163, 238, 145, 111], 0]
[[80, 33, 145, 221, 163], [266, 77, 45, 236, 902], 0]
[[350, 134, 223, 236, 114], [3, 63, 10, 4, 57], 0]
[[92, 107, 50, 222, 40], [421, 154, 134, 221, 117], 1]
[[27, 200, 55, 222, 117], [92, 5, 134, 81, 111], 1]
[[897, 74, 223, 81, 267], [235, 901, 96, 75, 122], 1]
[[25, 25, 25, 25, 25], [202, 202, 202, 202, 202], 1]
[[83, 83, 83, 83, 83], [223, 223, 223, 223, 223], 1]
[[72, 72, 72, 72, 72], [412, 412, 412, 412, 412], 0]
[[16, 16, 16, 16, 16], [2, 2, 2, 2, 2], 1]
[[99, 99, 99, 99, 99], [35, 35, 35, 35, 35], 0]
[[43, 43, 43, 43, 43], [67, 67, 67, 67, 67], 1]
[[64, 64, 64, 64, 64], [39, 39, 39, 39, 39], 0]
[[267, 267, 267, 267, 267], [350, 350, 350, 350, 350], 0]
[[63, 63, 63, 63, 63], [5, 5, 5, 5, 5], 0]
[[86, 254, 79, 895, 37], [164, 154, 910, 29, 40], 0]
[[516, 427, 18, 119, 267], [2, 5, 910, 51, 147], 1]
[[126, 234, 910, 67, 267], [164, 24, 163, 81, 43], 1]
[[41, 120, 69, 22, 40], [114, 421, 245, 147, 44], 0]
[[223, 35, 103, 29, 117], [887, 163, 126, 222, 412], 0]
[[68, 78, 45, 222, 201], [223, 203, 50, 157, 147], 1]
[[58, 80, 55, 62, 201], [106, 35, 910, 157, 117], 0]
[[58, 113, 39, 910, 235], [68, 35, 103, 222, 111], 1]
[[99, 99, 99, 99, 99], [147, 147, 147, 147, 147], 0]
[[25, 25, 25, 25, 25], [22, 22, 22, 22, 22], 0]
[[238, 238, 238, 238, 238], [51, 51, 51, 51, 51], 0]
[[526, 526, 526, 526, 526], [102, 102, 102, 102, 102], 0]
[[79, 79, 79, 79, 79], [876, 876, 876, 876, 876], 1]
[[79, 106, 126, 235, 53], [777, 9, 238, 236, 267], 1]
[[69, 107, 266, 29, 40], [58, 141, 131, 110, 68], 0]
[[10, 5, 84, 145, 37], [420, 154, 163, 110, 40], 1]
[[35, 141, 777, 67, 16], [41, 106, 69, 222, 117], 0]
[[412, 77, 61, 157, 200], [142, 37, 72, 2, 16], 0]
[[16, 29, 85, 53, 121], [27, 238, 76, 518, 222], 0]
[[897, 203, 84, 21, 40], [86, 64, 43, 221, 432], 0]
[[4, 64, 147, 901, 111], [157, 78, 910, 236, 267], 1]
[[77, 104, 518, 81, 201], [4, 121, 55, 119, 43], 1]
[[887, 203, 517, 523, 902], [897, 104, 43, 81, 37], 1]
[[266, 79, 55, 221, 117], [777, 234, 163, 222, 164], 1]
[[114, 200, 127, 119, 267], [2, 121, 245, 110, 43], 1]
[[84, 234, 136, 777, 147], [2, 427, 268, 236, 432], 0]
[[516, 91, 43, 895, 147], [114, 64, 163, 901, 497], 1]
[[266, 203, 131, 157, 57], [79, 234, 85, 22, 147], 1]
[[266, 28, 238, 222, 412], [268, 79, 85, 67, 37], 1]
[[266, 203, 103, 235, 143], [233, 107, 115, 8, 164], 1]
[[777, 131, 103, 222, 117], [875, 79, 67, 145, 526], 0]
[[33, 266, 84, 777, 147], [83, 163, 67, 29, 526], 1]
[[110, 33, 84, 235, 147], [150, 200, 1, 221, 518], 1]
[[36, 427, 910, 901, 43], [84, 245, 104, 145, 17], 1]
[[897, 121, 246, 147, 164], [157, 64, 103, 235, 143], 0]
[[266, 163, 126, 236, 267], [86, 68, 13, 110, 22], 1]
[[36, 875, 61, 145, 497], [221, 76, 13, 96, 902], 1]
[[41, 63, 91, 50, 147], [119, 64, 136, 43, 412], 0]
[[897, 59, 105, 901, 53], [240, 79, 234, 236, 267], 1]
[[68, 203, 13, 901, 53], [777, 154, 233, 222, 147], 1]
[[221, 59, 268, 145, 101], [266, 28, 91, 21, 37], 0]
[[8, 234, 157, 147, 40], [59, 102, 246, 110, 497], 1]
[[83, 104, 131, 145, 40], [266, 76, 79, 67, 147], 1]
[[39, 233, 136, 81, 43], [268, 114, 110, 104, 143], 0]
[[75, 203, 142, 235, 910], [10, 141, 110, 112, 43], 1]
[[79, 121, 901, 119, 40], [92, 203, 134, 236, 164], 0]
[[58, 104, 268, 22, 43], [106, 19, 134, 119, 267], 1]
[[4, 64, 42, 157, 40], [8, 11, 43, 235, 57], 1]
[[429, 120, 92, 147, 111], [777, 154, 517, 221, 22], 0]
[[77, 777, 200, 145, 432], [79, 203, 268, 222, 117], 0]
[[6, 876, 14, 901, 412], [86, 203, 114, 145, 117], 1]
[[234, 64, 246, 222, 143], [2, 200, 268, 145, 40], 0]
[[777, 887, 127, 67, 117], [234, 200, 901, 29, 16], 0]
[[24, 107, 55, 222, 164], [80, 200, 43, 157, 40], 1]
[[77, 121, 238, 145, 117], [875, 64, 910, 4, 57], 0]
[[83, 63, 4, 147, 111], [23, 33, 901, 145, 164], 0]
[[157, 30, 7, 145, 164], [114, 33, 517, 429, 16], 0]
[[107, 121, 43, 429, 235], [238, 234, 901, 110, 143], 0]
[[39, 163, 157, 221, 40], [85, 254, 910, 429, 526], 0]
[[92, 526, 90, 119, 412], [106, 9, 777, 497, 147], 0]
[[83, 30, 901, 18, 32], [266, 106, 112, 15, 43], 1]
[[92, 76, 119, 110, 63], [58, 30, 910, 901, 89], 0]
[[76, 30, 64, 4, 26], [126, 154, 901, 22, 43], 0]
[[266, 234, 34, 901, 89], [114, 60, 8, 134, 555], 0]
[[67, 76, 777, 145, 89], [126, 234, 136, 4, 267], 1]
[[14, 200, 61, 236, 267], [122, 35, 90, 147, 40], 0]
[[6, 63, 18, 4, 37], [41, 104, 518, 523, 16], 0]
[[19, 106, 236, 30, 235], [266, 33, 7, 67, 16], 1]
[[69, 202, 58, 84, 901], [163, 16, 80, 141, 360], 0]
[[79, 9, 6, 235, 143], [35, 203, 147, 119, 412], 0]
[[145, 10, 221, 50, 112], [412, 16, 79, 142, 157], 1]
[[80, 79, 246, 29, 64], [54, 77, 238, 236, 267], 1]
[[875, 245, 266, 235, 5], [777, 876, 240, 523, 57], 1]
[[67, 32, 240, 895, 16], [58, 60, 234, 147, 432], 1]
[[887, 78, 166, 119, 111], [86, 76, 91, 81, 89], 1]
[[266, 104, 142, 235, 32], [897, 234, 84, 901, 89], 0]
[[68, 427, 55, 119, 53], [19, 76, 18, 145, 89], 0]
[[62, 64, 268, 145, 12], [150, 254, 55, 895, 16], 1]
[[58, 234, 61, 145, 89], [67, 5, 142, 235, 555], 0]
[[126, 120, 910, 147, 53], [67, 234, 268, 15, 43], 1]
[[164, 79, 246, 51, 89], [777, 876, 166, 901, 111], 0]
[[80, 876, 777, 147, 497], [4, 30, 910, 145, 555], 1]
[[154, 64, 910, 147, 37], [86, 76, 103, 235, 412], 1]
[[240, 20, 1, 221, 53], [266, 203, 136, 29, 40], 0]
[[266, 254, 38, 221, 40], [150, 121, 136, 147, 235], 0]
[[85, 5, 126, 119, 111], [106, 107, 910, 69, 89], 1]
[[68, 59, 61, 147, 235], [43, 200, 4, 18, 111], 0]
[[78, 104, 43, 236, 267], [157, 62, 142, 81, 44], 0]
[[16, 105, 29, 202, 145], [412, 120, 350, 79, 13], 0]
[[131, 266, 902, 421, 523], [17, 101, 35, 62, 92], 0]
[[119, 35, 236, 18, 412], [163, 10, 40, 85, 56], 1]
[[163, 166, 99, 432, 901], [143, 142, 18, 43, 53], 1]
[[163, 57, 555, 67, 21], [518, 122, 427, 203, 53], 1]
[[58, 121, 3, 221, 497], [24, 421, 517, 222, 12], 1]
[[6, 121, 69, 429, 888], [2, 234, 103, 145, 22], 0]
[[2, 254, 103, 157, 497], [24, 56, 8, 67, 875], 0]
[[68, 254, 92, 429, 53], [897, 9, 105, 15, 26], 0]
[[24, 350, 119, 498, 31], [145, 147, 429, 86, 876], 1]
[[82, 22, 161, 901, 26], [19, 117, 104, 235, 887], 1]
[[104, 901, 38, 221, 117], [234, 126, 99, 236, 164], 1]
[[131, 777, 910, 429, 412], [222, 5, 45, 266, 59], 0]
[[114, 78, 101, 901, 111], [2, 254, 136, 145, 89], 1]
[[103, 117, 101, 81, 58], [432, 32, 412, 202, 238], 0]
[[86, 78, 112, 81, 43], [60, 157, 150, 103, 117], 0]
[[48, 33, 13, 222, 910], [266, 81, 887, 147, 37], 0]
[[516, 28, 99, 202, 111], [91, 23, 79, 221, 350], 0]
[[166, 62, 99, 222, 201], [126, 154, 84, 360, 12], 1]
[[83, 254, 79, 145, 147], [39, 200, 163, 29, 117], 0]
[[777, 33, 84, 147, 44], [24, 234, 38, 145, 12], 0]
[[2, 234, 134, 222, 34], [86, 33, 119, 221, 43], 1]
[[2, 234, 18, 147, 101], [266, 9, 238, 15, 53], 1]
[[84, 79, 555, 145, 111], [122, 106, 34, 221, 350], 0]
[[106, 28, 950, 147, 236], [4, 203, 103, 222, 432], 1]
[[106, 104, 84, 901, 201], [897, 131, 39, 222, 37], 0]
[[6, 163, 23, 777, 113], [80, 30, 18, 145, 12], 1]
[[106, 234, 103, 910, 555], [126, 64, 115, 81, 40], 0]
[[421, 200, 163, 157, 432], [106, 64, 84, 110, 89], 0]
[[110, 166, 421, 79, 43], [115, 147, 523, 17, 35], 1]
[[28, 221, 111, 238, 39], [523, 80, 233, 79, 350], 1]
[[33, 127, 131, 498, 136], [202, 58, 76, 81, 98], 0]
[[223, 91, 75, 161, 7], [15, 58, 22, 61, 78], 1]
[[62, 106, 517, 145, 111], [2, 234, 112, 221, 555], 1]
[[68, 141, 246, 498, 26], [64, 77, 910, 429, 235], 1]
[[106, 203, 103, 429, 164], [86, 121, 157, 145, 16], 0]
[[79, 76, 238, 236, 350], [82, 141, 103, 145, 164], 1]
[[166, 107, 92, 81, 143], [350, 121, 6, 84, 110], 1]
[[56, 32, 43, 143, 267], [28, 888, 950, 57, 122], 1]
[[43, 107, 96, 37, 58], [412, 61, 246, 222, 154], 0]
[[127, 134, 154, 112, 29], [412, 40, 42, 222, 98], 1]
[[150, 518, 32, 122, 85], [24, 45, 29, 55, 236], 0]
[[555, 115, 25, 887, 268], [81, 50, 61, 222, 77], 0]
[[114, 113, 7, 50, 164], [58, 35, 105, 221, 43], 0]
[[6, 64, 61, 221, 43], [106, 35, 268, 147, 432], 0]
[[106, 59, 85, 51, 518], [68, 39, 203, 910, 40], 1]
[[69, 203, 268, 18, 12], [2, 9, 166, 429, 53], 0]
[[64, 84, 92, 360, 143], [2, 79, 145, 51, 497], 1]
[[74, 81, 555, 37, 4], [30, 22, 6, 64, 134], 1]
[[21, 246, 526, 45, 555], [910, 31, 145, 427, 777], 0]
[[711, 202, 222, 876, 44], [266, 120, 58, 82, 56], 1]
[[161, 166, 16, 86, 80], [234, 266, 142, 427, 59], 0]
[[876, 234, 145, 98, 136], [32, 7, 114, 34, 82], 0]
[[202, 897, 25, 150, 43], [234, 45, 103, 498, 99], 0]
[[126, 64, 910, 145, 43], [106, 163, 268, 221, 111], 1]
[[103, 78, 114, 145, 235], [2, 254, 61, 136, 497], 1]
[[421, 9, 910, 235, 79], [106, 5, 85, 119, 12], 1]
[[2, 141, 55, 901, 497], [86, 64, 91, 45, 12], 0]
[[23, 421, 136, 235, 101], [106, 104, 131, 18, 526], 0]
[[26, 164, 82, 84, 145], [99, 136, 950, 23, 11], 1]
[[32, 67, 69, 50, 41], [40, 121, 711, 910, 246], 1]
[[119, 350, 267, 57, 910], [17, 235, 43, 777, 42], 1]
[[105, 25, 69, 58, 360], [45, 110, 222, 2, 497], 1]
[[101, 875, 21, 68, 121], [202, 37, 203, 145, 154], 1]
[[42, 141, 81, 31, 101], [9, 7, 104, 910, 69], 0]
[[42, 222, 134, 86, 497], [523, 897, 238, 518, 902], 0]
[[360, 36, 91, 150, 40], [555, 43, 266, 104, 136], 1]
[[360, 157, 26, 62, 497], [523, 103, 412, 11, 57], 0]
[[5, 55, 238, 74, 40], [143, 41, 57, 56, 85], 0]
[[236, 105, 50, 7, 901], [21, 51, 16, 245, 24], 1]
[[236, 13, 516, 121, 238], [59, 54, 64, 166, 157], 1]
[[30, 246, 901, 111, 58], [429, 43, 8, 516, 234], 0]
[[14, 427, 38, 895, 22], [106, 876, 126, 202, 142], 1]
[[114, 200, 127, 119, 267], [2, 121, 245, 110, 43], 1]
[[106, 5, 103, 51, 99], [266, 64, 61, 81, 43], 0]
[[2, 68, 236, 145, 111], [24, 106, 43, 910, 235], 0]
[[106, 245, 136, 221, 350], [887, 145, 58, 96, 101], 1]
[[2, 62, 518, 45, 432], [106, 203, 163, 901, 143], 1]
[[24, 131, 84, 29, 164], [106, 77, 161, 62, 497], 1]
[[79, 203, 84, 412, 81], [74, 68, 777, 895, 201], 1]
[[2, 238, 112, 21, 40], [86, 106, 147, 895, 12], 1]
[[84, 104, 268, 523, 164], [106, 64, 103, 51, 43], 1]
[[41, 91, 103, 221, 37], [2, 106, 147, 222, 117], 1]
[[43, 421, 103, 18, 163], [240, 64, 38, 145, 432], 1]
[[114, 421, 54, 8, 4], [150, 30, 112, 523, 117], 0]
[[2, 104, 43, 50, 143], [266, 24, 517, 221, 497], 1]
[[240, 106, 43, 81, 432], [2, 121, 134, 236, 902], 1]
[[126, 234, 85, 29, 26], [2, 141, 99, 901, 526], 0]
[[150, 121, 38, 498, 40], [106, 77, 85, 222, 12], 0]
[[54, 63, 43, 236, 164], [2, 120, 517, 81, 101], 1]
[[150, 245, 236, 45, 37], [122, 203, 7, 81, 43], 0]
[[517, 121, 61, 202, 40], [114, 22, 268, 120, 12], 1]
[[2, 120, 43, 81, 37], [875, 121, 268, 21, 53], 0]
[[86, 104, 103, 901, 268], [122, 120, 38, 119, 12], 1]
[[38, 120, 77, 119, 142], [68, 254, 29, 360, 111], 0]
[[157, 267, 221, 55, 497], [141, 429, 74, 9, 266], 1]
[[235, 63, 161, 526, 777], [106, 11, 201, 5, 133], 0]
[[112, 76, 24, 96, 526], [131, 910, 21, 201, 360], 0]
[[122, 154, 166, 110, 57], [82, 234, 34, 429, 888], 1]
[[2, 5, 103, 221, 16], [48, 234, 131, 429, 115], 1]
[[83, 254, 79, 145, 147], [39, 200, 163, 29, 117], 0]
[[77, 107, 79, 221, 497], [897, 35, 84, 222, 117], 1]
[[112, 56, 79, 222, 40], [85, 121, 221, 163, 117], 1]
[[897, 234, 246, 222, 497], [82, 5, 79, 498, 555], 0]
[[875, 421, 142, 429, 26], [79, 5, 103, 145, 497], 0]
[[777, 141, 79, 96, 26], [58, 64, 136, 221, 111], 0]
[[421, 2, 103, 119, 412], [98, 234, 79, 429, 89], 0]
[[69, 64, 950, 15, 526], [8, 120, 79, 119, 164], 0]
[[86, 254, 79, 895, 37], [164, 154, 910, 29, 40], 0]
[[58, 9, 79, 15, 235], [24, 203, 147, 50, 555], 0]
[[77, 44, 103, 22, 56], [58, 78, 79, 221, 111], 1]
[[126, 77, 91, 81, 37], [56, 98, 79, 62, 40], 1]
[[79, 234, 157, 136, 111], [78, 104, 38, 221, 12], 1]
[[107, 59, 79, 221, 40], [58, 78, 38, 222, 412], 1]
[[39, 77, 777, 50, 53], [157, 63, 79, 221, 235], 1]
[[98, 234, 1, 147, 235], [777, 421, 79, 63, 81], 1]
[[421, 120, 163, 901, 37], [6, 106, 61, 895, 40], 0]
[[266, 163, 516, 221, 99], [897, 35, 79, 157, 111], 1]
[[266, 141, 43, 29, 412], [126, 421, 79, 429, 22], 0]
[[79, 203, 63, 202, 111], [43, 5, 136, 81, 201], 1]
[[106, 20, 84, 81, 40], [79, 200, 18, 523, 117], 1]
[[266, 203, 910, 221, 12], [92, 141, 79, 15, 32], 1]
[[24, 107, 517, 901, 40], [79, 427, 950, 67, 26], 1]
[[82, 234, 3, 221, 888], [2, 163, 79, 157, 526], 1]
[[48, 901, 43, 101, 64], [145, 79, 412, 203, 950], 1]
[[145, 89, 3, 85, 902], [134, 254, 121, 51, 236], 0]
[[48, 121, 79, 498, 910], [154, 78, 163, 235, 62], 0]
[[84, 22, 18, 106, 29], [875, 64, 79, 498, 53], 1]
[[6, 64, 79, 145, 111], [58, 121, 136, 901, 497], 0]
[[133, 245, 136, 22, 555], [6, 121, 79, 15, 526], 1]
[[69, 24, 43, 236, 267], [62, 56, 145, 147, 432], 0]
[[68, 200, 136, 236, 902], [39, 234, 79, 147, 432], 1]
[[83, 104, 127, 236, 40], [86, 203, 142, 235, 497], 1]
[[154, 104, 43, 523, 143], [126, 107, 268, 110, 497], 0]
[[154, 107, 79, 777, 164], [126, 104, 555, 268, 12], 0]
[[223, 234, 154, 222, 143], [79, 5, 163, 51, 235], 0]
[[79, 121, 163, 236, 267], [266, 64, 103, 910, 235], 0]
[[58, 106, 79, 145, 78], [85, 234, 43, 18, 164], 1]
[[24, 121, 103, 145, 57], [126, 234, 40, 119, 163], 1]
[[34, 107, 18, 895, 12], [79, 887, 246, 63, 526], 1]
[[126, 106, 79, 63, 40], [4, 62, 43, 145, 53], 1]
[[266, 203, 131, 147, 235], [114, 30, 79, 81, 164], 1]
[[114, 234, 246, 910, 43], [18, 64, 79, 50, 57], 1]
[[58, 91, 79, 50, 526], [103, 62, 268, 145, 12], 1]
[[106, 79, 268, 110, 164], [58, 104, 84, 50, 555], 0]
[[19, 200, 103, 22, 43], [67, 104, 79, 63, 111], 1]
[[39, 121, 79, 910, 497], [266, 30, 236, 145, 902], 0]
[[24, 11, 134, 67, 111], [114, 79, 246, 110, 518], 1]
[[266, 254, 99, 50, 235], [69, 234, 79, 81, 201], 0]
[[2, 64, 163, 145, 12], [79, 234, 136, 29, 497], 1]
[[4, 203, 34, 119, 142], [24, 56, 518, 145, 201], 0]
[[24, 20, 99, 235, 164], [4, 234, 79, 157, 40], 0]
[[92, 141, 126, 910, 432], [58, 107, 79, 15, 43], 1]
[[126, 200, 18, 30, 432], [86, 91, 79, 45, 43], 0]
[[79, 141, 84, 235, 57], [114, 24, 163, 777, 164], 0]
[[86, 120, 79, 29, 117], [164, 106, 518, 81, 40], 0]
[[39, 203, 3, 29, 16], [68, 200, 134, 119, 350], 1]
[[106, 77, 126, 96, 22], [79, 427, 777, 895, 57], 1]
[[266, 44, 79, 901, 223], [85, 113, 136, 157, 111], 0]
[[266, 44, 777, 235, 201], [106, 104, 79, 429, 111], 0]
[[114, 106, 112, 21, 32], [58, 30, 79, 523, 412], 0]
[[84, 64, 79, 145, 164], [69, 203, 126, 202, 68], 0]
[[897, 28, 79, 235, 412], [266, 64, 3, 110, 68], 0]
[[266, 28, 69, 22, 143], [86, 141, 79, 498, 57], 1]
[[78, 200, 79, 498, 111], [420, 163, 555, 145, 164], 0]
[[164, 62, 63, 901, 111], [875, 79, 84, 18, 497], 0]
[[67, 950, 9, 147, 44], [6, 28, 91, 21, 37], 0]
[[79, 234, 61, 81, 44], [82, 107, 555, 429, 43], 1]
[[2, 121, 910, 21, 12], [114, 200, 79, 235, 40], 1]
[[117, 107, 79, 21, 497], [950, 200, 119, 43, 40], 0]
[[420, 62, 163, 29, 888], [79, 104, 61, 81, 111], 1]
[[154, 5, 517, 145, 89], [82, 59, 498, 235, 432], 0]
[[777, 106, 901, 119, 43], [79, 120, 161, 360, 412], 1]
[[62, 78, 43, 29, 497], [79, 106, 238, 895, 16], 1]
[[68, 64, 901, 429, 164], [79, 141, 4, 222, 888], 1]
[[17, 104, 13, 901, 40], [85, 121, 43, 202, 101], 0]
[[68, 62, 246, 236, 267], [266, 5, 69, 81, 161], 0]
[[126, 79, 136, 236, 902], [13, 121, 950, 69, 143], 1]
[[54, 64, 8, 157, 40], [2, 44, 43, 235, 37], 1]
[[79, 141, 50, 523, 147], [43, 78, 711, 236, 44], 1]
[[126, 141, 79, 29, 40], [2, 59, 901, 30, 147], 0]
[[2, 59, 79, 134, 235], [114, 63, 43, 4, 111], 0]
[[114, 76, 79, 21, 80], [266, 64, 127, 222, 201], 0]
[[64, 163, 79, 119, 53], [82, 234, 103, 202, 89], 1]
[[58, 234, 79, 523, 111], [150, 77, 4, 901, 89], 0]
[[17, 234, 79, 145, 555], [33, 64, 112, 235, 12], 0]
[[4, 203, 79, 901, 164], [234, 30, 18, 67, 432], 0]
[[79, 5, 105, 81, 16], [54, 234, 910, 235, 111], 0]
[[54, 104, 79, 910, 412], [59, 203, 517, 901, 526], 0]
[[901, 163, 18, 157, 267], [106, 30, 79, 221, 117], 1]
[[31, 234, 238, 81, 40], [2, 30, 29, 202, 902], 0]
[[24, 245, 38, 901, 16], [6, 64, 68, 910, 26], 0]
[[67, 30, 39, 18, 40], [92, 120, 3, 147, 43], 1]
[[126, 5, 1, 429, 412], [6, 234, 163, 901, 22], 1]
[[68, 163, 23, 901, 40], [79, 234, 43, 29, 235], 1]
[[79, 64, 106, 901, 201], [48, 234, 268, 29, 111], 1]
[[4, 887, 136, 221, 40], [79, 77, 91, 67, 235], 1]
[[266, 30, 3, 67, 40], [92, 131, 79, 157, 163], 1]
[[92, 200, 79, 901, 432], [126, 106, 268, 235, 57], 1]
[[92, 17, 103, 81, 53], [39, 234, 1, 901, 111], 1]
[[897, 234, 103, 145, 111], [126, 121, 163, 222, 526], 1]
[[2, 121, 161, 18, 35], [126, 421, 103, 236, 267], 1]
[[86, 106, 517, 221, 117], [68, 254, 246, 895, 44], 1]
[[421, 35, 268, 777, 43], [67, 254, 711, 157, 12], 1]
[[126, 104, 103, 110, 111], [266, 254, 61, 523, 117], 1]
[[164, 64, 85, 81, 40], [126, 120, 910, 110, 37], 1]
[[887, 64, 85, 222, 555], [126, 107, 163, 143, 164], 0]
[[164, 234, 85, 523, 53], [777, 106, 163, 81, 26], 0]
[[221, 35, 154, 24, 40], [86, 106, 29, 51, 99], 0]
[[58, 107, 16, 145, 126], [68, 5, 555, 39, 517], 1]
[[1, 106, 163, 236, 111], [164, 122, 84, 18, 62], 0]
[[67, 28, 1, 360, 111], [266, 106, 51, 33, 350], 0]
[[103, 35, 126, 429, 875], [54, 876, 246, 777, 111], 0]
[[78, 876, 126, 145, 164], [266, 64, 38, 221, 201], 0]
[[2, 62, 910, 901, 12], [126, 876, 3, 157, 201], 1]
[[131, 106, 91, 67, 147], [157, 234, 85, 51, 43], 0]
[[58, 106, 103, 50, 555], [421, 77, 8, 498, 497], 1]
[[897, 421, 50, 235, 147], [126, 35, 910, 110, 22], 1]
[[126, 234, 3, 222, 117], [54, 30, 246, 221, 32], 0]
[[126, 5, 910, 221, 526], [78, 63, 518, 555, 22], 0]
[[114, 163, 777, 222, 59], [41, 154, 910, 29, 497], 1]
[[67, 77, 910, 222, 223], [266, 35, 157, 221, 235], 0]
[[58, 106, 3, 222, 888], [80, 427, 136, 22, 164], 0]
